Class combination;Number of classes;K worst features rejected;Measure name;Measure score
(1, 2, 3, 4, 5);5;57;f4;0.0
(1, 2, 3, 4, 5);5;58;f4;0.0
(1, 2, 3, 4, 5);5;59;f4;0.0
(1, 2, 3, 4, 5);5;60;f4;0.0
(1, 2, 3, 4, 5);5;61;f4;0.0
(1, 2, 3, 4, 5);5;62;f4;0.0
(1, 2, 3, 4, 5);5;63;f4;0.0
(1, 2, 3, 4, 5);5;64;f4;0.0
(1, 2, 3, 4, 5);5;65;f4;0.0
(1, 2, 3, 4, 5);5;66;f4;0.0
(1, 2, 3, 4, 5);5;67;f4;0.0
(1, 2, 3, 4, 5);5;68;f4;0.0
(1, 2, 3, 4, 5);5;69;f4;0.0
(1, 2, 3, 4, 5);5;70;f4;0.0
(1, 2, 3, 4, 5);5;71;f4;0.0
(1, 2, 3, 4, 5);5;72;f4;0.0
(1, 2, 3, 4, 5);5;73;f4;0.0
(1, 2, 3, 4, 5);5;74;f4;0.0
(1, 2, 3, 4, 5);5;75;f4;0.0
(1, 2, 3, 4, 5);5;76;f4;0.0
(1, 2, 3, 4, 5);5;77;f4;0.0
(1, 2, 3, 4, 5);5;78;f4;0.0
(1, 2, 3, 4, 5);5;79;f4;0.0
(1, 2, 3, 4, 5);5;80;f4;0.0
(1, 2, 3, 4, 5);5;81;f4;0.0
(1, 2, 3, 4, 5);5;82;f4;0.0
(1, 2, 3, 4, 5);5;83;f4;0.0
(1, 2, 3, 4, 5);5;84;f4;0.0
(1, 2, 3, 4, 5);5;85;f4;0.0
(1, 2, 3, 4, 5);5;86;f4;0.002
(1, 2, 3, 4, 5);5;87;f4;0.0
(1, 2, 3, 4, 5);5;88;f4;0.002
(1, 2, 3, 4, 5);5;89;f4;0.0
(1, 2, 3, 4, 5);5;90;f4;0.0
(1, 2, 3, 4, 5);5;91;f4;0.002
(1, 2, 3, 4, 5);5;92;f4;0.002
(1, 2, 3, 4, 5);5;93;f4;0.0
(1, 2, 3, 4, 5);5;94;f4;0.0
(1, 2, 3, 4, 5);5;95;f4;0.0
(1, 2, 3, 4, 5);5;96;f4;0.0
(1, 2, 3, 4, 5);5;97;f4;0.0
(1, 2, 3, 4, 5);5;98;f4;0.0
(1, 2, 3, 4, 5);5;99;f4;0.0
(1, 2, 3, 4, 5);5;100;f4;0.0
(1, 2, 3, 4, 5);5;101;f4;0.0
(1, 2, 3, 4, 5);5;102;f4;0.0
(1, 2, 3, 4, 5);5;103;f4;0.0
(1, 2, 3, 4, 5);5;104;f4;0.0
(1, 2, 3, 4, 5);5;105;f4;0.0
(1, 2, 3, 4, 5);5;106;f4;0.0
(1, 2, 3, 4, 5);5;107;f4;0.0
(1, 2, 3, 4, 5);5;108;f4;0.0
(1, 2, 3, 4, 5);5;109;f4;0.0
(1, 2, 3, 4, 5);5;110;f4;0.0
(1, 2, 3, 4, 5);5;111;f4;0.0
(1, 2, 3, 4, 5);5;112;f4;0.0
(1, 2, 3, 4, 5);5;113;f4;0.0
(1, 2, 3, 4, 5);5;114;f4;0.0
(1, 2, 3, 4, 5);5;115;f4;0.0
(1, 2, 3, 4, 5);5;116;f4;0.0
(1, 2, 3, 4, 5);5;117;f4;0.003
(1, 2, 3, 4, 5);5;118;f4;0.003
(1, 2, 3, 4, 5);5;119;f4;0.001
(1, 2, 3, 4, 5);5;120;f4;0.001
(1, 2, 3, 4, 5);5;121;f4;0.001
(1, 2, 3, 4, 5);5;122;f4;0.002
(1, 2, 3, 4, 5);5;123;f4;0.006
(1, 2, 3, 4, 5);5;124;f4;0.005
(1, 2, 3, 4, 5);5;125;f4;0.001
(1, 2, 3, 4, 5);5;126;f4;0.001
(1, 2, 3, 4, 5);5;127;f4;0.0
(1, 2, 3, 4, 5);5;128;f4;0.001
(1, 2, 3, 4, 5);5;129;f4;0.003
(1, 2, 3, 4, 5);5;130;f4;0.004
(1, 2, 3, 4, 5);5;131;f4;0.003
(1, 2, 3, 4, 5);5;132;f4;0.009
(1, 2, 3, 4, 5);5;133;f4;0.011
(1, 2, 3, 4, 5);5;134;f4;0.011
(1, 2, 3, 4, 5);5;135;f4;0.047
(1, 2, 3, 4, 5);5;136;f4;0.065
(1, 2, 3, 4, 5);5;137;f4;0.073
(1, 2, 3, 4, 5);5;138;f4;0.08
(1, 2, 3, 4, 5);5;139;f4;0.111
(1, 2, 3, 4, 5);5;140;f4;0.123
(1, 2, 3, 4, 5);5;141;f4;0.163
(1, 2, 3, 4, 5);5;142;f4;0.178
(1, 2, 3, 4, 5);5;143;f4;0.173
(1, 2, 3, 4, 5);5;144;f4;0.228
(1, 2, 3, 4, 5);5;145;f4;0.236
(1, 2, 3, 4, 5);5;146;f4;0.243
(1, 2, 3, 4, 5);5;147;f4;0.261
(1, 2, 3, 4, 5);5;148;f4;0.287
(1, 2, 3, 4, 5);5;149;f4;0.299
(1, 2, 3, 4, 5);5;150;f4;0.345
(1, 2, 3, 4, 5);5;151;f4;0.405
(1, 2, 3, 4, 5);5;152;f4;0.446
(1, 2, 3, 4, 5);5;153;f4;0.47
(1, 2, 3, 4, 5);5;154;f4;0.506
(1, 2, 3, 4, 5);5;155;f4;0.579
(1, 2, 3, 4, 5);5;156;f4;0.611
(1, 2, 3, 4, 5);5;157;f4;0.737
(1, 2, 3, 4, 5);5;158;f4;0.787
(1, 2, 3, 4, 5);5;159;f4;0.813
(2, 3, 4, 5);4;0;f1;0.599
(2, 3, 4, 5);4;1;f1;0.599
(2, 3, 4, 5);4;2;f1;0.599
(2, 3, 4, 5);4;3;f1;0.599
(2, 3, 4, 5);4;4;f1;0.599
(2, 3, 4, 5);4;5;f1;0.599
(2, 3, 4, 5);4;6;f1;0.599
(2, 3, 4, 5);4;7;f1;0.599
(2, 3, 4, 5);4;8;f1;0.599
(2, 3, 4, 5);4;9;f1;0.599
(2, 3, 4, 5);4;10;f1;0.599
(2, 3, 4, 5);4;11;f1;0.599
(2, 3, 4, 5);4;12;f1;0.599
(2, 3, 4, 5);4;13;f1;0.599
(2, 3, 4, 5);4;14;f1;0.599
(2, 3, 4, 5);4;15;f1;0.599
(2, 3, 4, 5);4;16;f1;0.599
(2, 3, 4, 5);4;17;f1;0.599
(2, 3, 4, 5);4;18;f1;0.599
(2, 3, 4, 5);4;19;f1;0.599
(2, 3, 4, 5);4;20;f1;0.599
(2, 3, 4, 5);4;21;f1;0.599
(2, 3, 4, 5);4;22;f1;0.599
(2, 3, 4, 5);4;23;f1;0.599
(2, 3, 4, 5);4;24;f1;0.599
(2, 3, 4, 5);4;25;f1;0.599
(2, 3, 4, 5);4;26;f1;0.599
(2, 3, 4, 5);4;27;f1;0.599
(2, 3, 4, 5);4;28;f1;0.599
(2, 3, 4, 5);4;29;f1;0.599
(2, 3, 4, 5);4;30;f1;0.599
(2, 3, 4, 5);4;31;f1;0.599
(2, 3, 4, 5);4;32;f1;0.599
(2, 3, 4, 5);4;33;f1;0.599
(2, 3, 4, 5);4;34;f1;0.599
(2, 3, 4, 5);4;35;f1;0.599
(2, 3, 4, 5);4;36;f1;0.599
(2, 3, 4, 5);4;37;f1;0.599
(2, 3, 4, 5);4;38;f1;0.599
(2, 3, 4, 5);4;39;f1;0.599
(2, 3, 4, 5);4;40;f1;0.599
(2, 3, 4, 5);4;41;f1;0.599
(2, 3, 4, 5);4;42;f1;0.599
(2, 3, 4, 5);4;43;f1;0.599
(2, 3, 4, 5);4;44;f1;0.599
(2, 3, 4, 5);4;45;f1;0.599
(2, 3, 4, 5);4;46;f1;0.599
(2, 3, 4, 5);4;47;f1;0.599
(2, 3, 4, 5);4;48;f1;0.599
(2, 3, 4, 5);4;49;f1;0.599
(2, 3, 4, 5);4;50;f1;0.599
(2, 3, 4, 5);4;51;f1;0.599
(2, 3, 4, 5);4;52;f1;0.599
(2, 3, 4, 5);4;53;f1;0.599
(2, 3, 4, 5);4;54;f1;0.599
(2, 3, 4, 5);4;55;f1;0.599
(2, 3, 4, 5);4;56;f1;0.599
(2, 3, 4, 5);4;57;f1;0.599
(2, 3, 4, 5);4;58;f1;0.599
(2, 3, 4, 5);4;59;f1;0.599
(2, 3, 4, 5);4;60;f1;0.599
(2, 3, 4, 5);4;61;f1;0.599
(2, 3, 4, 5);4;62;f1;0.599
(2, 3, 4, 5);4;63;f1;0.599
(2, 3, 4, 5);4;64;f1;0.599
(2, 3, 4, 5);4;65;f1;0.599
(2, 3, 4, 5);4;66;f1;0.599
(2, 3, 4, 5);4;67;f1;0.599
(2, 3, 4, 5);4;68;f1;0.599
(2, 3, 4, 5);4;69;f1;0.599
(2, 3, 4, 5);4;70;f1;0.599
(2, 3, 4, 5);4;71;f1;0.599
(2, 3, 4, 5);4;72;f1;0.599
(2, 3, 4, 5);4;73;f1;0.599
(2, 3, 4, 5);4;74;f1;0.599
(2, 3, 4, 5);4;75;f1;0.599
(2, 3, 4, 5);4;76;f1;0.599
(2, 3, 4, 5);4;77;f1;0.599
(2, 3, 4, 5);4;78;f1;0.599
(2, 3, 4, 5);4;79;f1;0.599
(2, 3, 4, 5);4;80;f1;0.599
(2, 3, 4, 5);4;81;f1;0.599
(2, 3, 4, 5);4;82;f1;0.599
(2, 3, 4, 5);4;83;f1;0.599
(2, 3, 4, 5);4;84;f1;0.599
(2, 3, 4, 5);4;85;f1;0.599
(2, 3, 4, 5);4;86;f1;0.599
(2, 3, 4, 5);4;87;f1;0.599
(2, 3, 4, 5);4;88;f1;0.599
(2, 3, 4, 5);4;89;f1;0.599
(2, 3, 4, 5);4;90;f1;0.599
(2, 3, 4, 5);4;91;f1;0.599
(2, 3, 4, 5);4;92;f1;0.599
(2, 3, 4, 5);4;93;f1;0.599
(2, 3, 4, 5);4;94;f1;0.599
(2, 3, 4, 5);4;95;f1;0.599
(2, 3, 4, 5);4;96;f1;0.599
(2, 3, 4, 5);4;97;f1;0.599
(2, 3, 4, 5);4;98;f1;0.599
(2, 3, 4, 5);4;99;f1;0.599
(2, 3, 4, 5);4;100;f1;0.599
(2, 3, 4, 5);4;101;f1;0.599
(2, 3, 4, 5);4;102;f1;0.599
(2, 3, 4, 5);4;103;f1;0.599
(2, 3, 4, 5);4;104;f1;0.599
(2, 3, 4, 5);4;105;f1;0.599
(2, 3, 4, 5);4;106;f1;0.599
(2, 3, 4, 5);4;107;f1;0.599
(2, 3, 4, 5);4;108;f1;0.599
(2, 3, 4, 5);4;109;f1;0.599
(2, 3, 4, 5);4;110;f1;0.599
(2, 3, 4, 5);4;111;f1;0.599
(2, 3, 4, 5);4;112;f1;0.599
(2, 3, 4, 5);4;113;f1;0.599
(2, 3, 4, 5);4;114;f1;0.599
(2, 3, 4, 5);4;115;f1;0.599
(2, 3, 4, 5);4;116;f1;0.605
(2, 3, 4, 5);4;117;f1;0.605
(2, 3, 4, 5);4;118;f1;0.605
(2, 3, 4, 5);4;119;f1;0.605
(2, 3, 4, 5);4;120;f1;0.605
(2, 3, 4, 5);4;121;f1;0.605
(2, 3, 4, 5);4;122;f1;0.605
(2, 3, 4, 5);4;123;f1;0.605
(2, 3, 4, 5);4;124;f1;0.605
(2, 3, 4, 5);4;125;f1;0.605
(2, 3, 4, 5);4;126;f1;0.605
(2, 3, 4, 5);4;127;f1;0.612
(2, 3, 4, 5);4;128;f1;0.612
(2, 3, 4, 5);4;129;f1;0.612
(2, 3, 4, 5);4;130;f1;0.612
(2, 3, 4, 5);4;131;f1;0.612
(2, 3, 4, 5);4;132;f1;0.612
(2, 3, 4, 5);4;133;f1;0.612
(2, 3, 4, 5);4;134;f1;0.612
(2, 3, 4, 5);4;135;f1;0.612
(2, 3, 4, 5);4;136;f1;0.612
(2, 3, 4, 5);4;137;f1;0.612
(2, 3, 4, 5);4;138;f1;0.612
(2, 3, 4, 5);4;139;f1;0.675
(2, 3, 4, 5);4;140;f1;0.675
(2, 3, 4, 5);4;141;f1;0.675
(2, 3, 4, 5);4;142;f1;0.675
(2, 3, 4, 5);4;143;f1;0.675
(2, 3, 4, 5);4;144;f1;0.675
(2, 3, 4, 5);4;145;f1;0.675
(2, 3, 4, 5);4;146;f1;0.675
(2, 3, 4, 5);4;147;f1;0.675
(2, 3, 4, 5);4;148;f1;0.675
(2, 3, 4, 5);4;149;f1;0.675
(2, 3, 4, 5);4;150;f1;0.675
(2, 3, 4, 5);4;151;f1;0.675
(2, 3, 4, 5);4;152;f1;0.675
(2, 3, 4, 5);4;153;f1;0.675
(2, 3, 4, 5);4;154;f1;0.675
(2, 3, 4, 5);4;155;f1;0.688
(2, 3, 4, 5);4;156;f1;0.691
(2, 3, 4, 5);4;157;f1;0.691
(2, 3, 4, 5);4;158;f1;0.711
(2, 3, 4, 5);4;159;f1;0.755
(2, 3, 4, 5);4;0;f2;0.0
(2, 3, 4, 5);4;1;f2;0.0
(2, 3, 4, 5);4;2;f2;0.0
(2, 3, 4, 5);4;3;f2;0.0
(2, 3, 4, 5);4;4;f2;0.0
(2, 3, 4, 5);4;5;f2;0.0
(2, 3, 4, 5);4;6;f2;0.0
(2, 3, 4, 5);4;7;f2;0.0
(2, 3, 4, 5);4;8;f2;0.0
(2, 3, 4, 5);4;9;f2;0.0
(2, 3, 4, 5);4;10;f2;0.0
(2, 3, 4, 5);4;11;f2;0.0
(2, 3, 4, 5);4;12;f2;0.0
(2, 3, 4, 5);4;13;f2;0.0
(2, 3, 4, 5);4;14;f2;0.0
(2, 3, 4, 5);4;15;f2;0.0
(2, 3, 4, 5);4;16;f2;0.0
(2, 3, 4, 5);4;17;f2;0.0
(2, 3, 4, 5);4;18;f2;0.0
(2, 3, 4, 5);4;19;f2;0.0
(2, 3, 4, 5);4;20;f2;0.0
(2, 3, 4, 5);4;21;f2;0.0
(2, 3, 4, 5);4;22;f2;0.0
(2, 3, 4, 5);4;23;f2;0.0
(2, 3, 4, 5);4;24;f2;0.0
(2, 3, 4, 5);4;25;f2;0.0
(2, 3, 4, 5);4;26;f2;0.0
(2, 3, 4, 5);4;27;f2;0.0
(2, 3, 4, 5);4;28;f2;0.0
(2, 3, 4, 5);4;29;f2;0.0
(2, 3, 4, 5);4;30;f2;0.0
(2, 3, 4, 5);4;31;f2;0.0
(2, 3, 4, 5);4;32;f2;0.0
(2, 3, 4, 5);4;33;f2;0.0
(2, 3, 4, 5);4;34;f2;0.0
(2, 3, 4, 5);4;35;f2;0.0
(2, 3, 4, 5);4;36;f2;0.0
(2, 3, 4, 5);4;37;f2;0.0
(2, 3, 4, 5);4;38;f2;0.0
(2, 3, 4, 5);4;39;f2;0.0
(2, 3, 4, 5);4;40;f2;0.0
(2, 3, 4, 5);4;41;f2;0.0
(2, 3, 4, 5);4;42;f2;0.0
(2, 3, 4, 5);4;43;f2;0.0
(2, 3, 4, 5);4;44;f2;0.0
(2, 3, 4, 5);4;45;f2;0.0
(2, 3, 4, 5);4;46;f2;0.0
(2, 3, 4, 5);4;47;f2;0.0
(2, 3, 4, 5);4;48;f2;0.0
(2, 3, 4, 5);4;49;f2;0.0
(2, 3, 4, 5);4;50;f2;0.0
(2, 3, 4, 5);4;51;f2;0.0
(2, 3, 4, 5);4;52;f2;0.0
(2, 3, 4, 5);4;53;f2;0.0
(2, 3, 4, 5);4;54;f2;0.0
(2, 3, 4, 5);4;55;f2;0.0
(2, 3, 4, 5);4;56;f2;0.0
(2, 3, 4, 5);4;57;f2;0.0
(2, 3, 4, 5);4;58;f2;0.0
(2, 3, 4, 5);4;59;f2;0.0
(2, 3, 4, 5);4;60;f2;0.0
(2, 3, 4, 5);4;61;f2;0.0
(2, 3, 4, 5);4;62;f2;0.0
(2, 3, 4, 5);4;63;f2;0.0
(2, 3, 4, 5);4;64;f2;0.0
(2, 3, 4, 5);4;65;f2;0.0
(2, 3, 4, 5);4;66;f2;0.0
(2, 3, 4, 5);4;67;f2;0.0
(2, 3, 4, 5);4;68;f2;0.0
(2, 3, 4, 5);4;69;f2;0.0
(2, 3, 4, 5);4;70;f2;0.0
(2, 3, 4, 5);4;71;f2;0.0
(2, 3, 4, 5);4;72;f2;0.0
(2, 3, 4, 5);4;73;f2;0.0
(2, 3, 4, 5);4;74;f2;0.0
(2, 3, 4, 5);4;75;f2;0.0
(2, 3, 4, 5);4;76;f2;0.0
(2, 3, 4, 5);4;77;f2;0.0
(2, 3, 4, 5);4;78;f2;0.0
(2, 3, 4, 5);4;79;f2;0.0
(2, 3, 4, 5);4;80;f2;0.0
(2, 3, 4, 5);4;81;f2;0.0
(2, 3, 4, 5);4;82;f2;0.0
(2, 3, 4, 5);4;83;f2;0.0
(2, 3, 4, 5);4;84;f2;0.0
(2, 3, 4, 5);4;85;f2;0.0
(2, 3, 4, 5);4;86;f2;0.0
(2, 3, 4, 5);4;87;f2;0.0
(2, 3, 4, 5);4;88;f2;0.0
(2, 3, 4, 5);4;89;f2;0.0
(2, 3, 4, 5);4;90;f2;0.0
(2, 3, 4, 5);4;91;f2;0.0
(2, 3, 4, 5);4;92;f2;0.0
(2, 3, 4, 5);4;93;f2;0.0
(2, 3, 4, 5);4;94;f2;0.0
(2, 3, 4, 5);4;95;f2;0.0
(2, 3, 4, 5);4;96;f2;0.0
(2, 3, 4, 5);4;97;f2;0.0
(2, 3, 4, 5);4;98;f2;0.0
(2, 3, 4, 5);4;99;f2;0.0
(2, 3, 4, 5);4;100;f2;0.0
(2, 3, 4, 5);4;101;f2;0.0
(2, 3, 4, 5);4;102;f2;0.0
(2, 3, 4, 5);4;103;f2;0.0
(2, 3, 4, 5);4;104;f2;0.0
(2, 3, 4, 5);4;105;f2;0.0
(2, 3, 4, 5);4;106;f2;0.0
(2, 3, 4, 5);4;107;f2;0.0
(2, 3, 4, 5);4;108;f2;0.0
(2, 3, 4, 5);4;109;f2;0.0
(2, 3, 4, 5);4;110;f2;0.0
(2, 3, 4, 5);4;111;f2;0.0
(2, 3, 4, 5);4;112;f2;0.0
(2, 3, 4, 5);4;113;f2;0.0
(2, 3, 4, 5);4;114;f2;0.0
(2, 3, 4, 5);4;115;f2;0.0
(2, 3, 4, 5);4;116;f2;0.0
(2, 3, 4, 5);4;117;f2;0.0
(2, 3, 4, 5);4;118;f2;0.0
(2, 3, 4, 5);4;119;f2;0.0
(2, 3, 4, 5);4;120;f2;0.0
(2, 3, 4, 5);4;121;f2;0.0
(2, 3, 4, 5);4;122;f2;0.0
(2, 3, 4, 5);4;123;f2;0.0
(2, 3, 4, 5);4;124;f2;0.0
(2, 3, 4, 5);4;125;f2;0.0
(2, 3, 4, 5);4;126;f2;0.0
(2, 3, 4, 5);4;127;f2;0.0
(2, 3, 4, 5);4;128;f2;0.0
(2, 3, 4, 5);4;129;f2;0.0
(2, 3, 4, 5);4;130;f2;0.0
(2, 3, 4, 5);4;131;f2;0.0
(2, 3, 4, 5);4;132;f2;0.0
(2, 3, 4, 5);4;133;f2;0.0
(2, 3, 4, 5);4;134;f2;0.0
(2, 3, 4, 5);4;135;f2;0.0
(2, 3, 4, 5);4;136;f2;0.0
(2, 3, 4, 5);4;137;f2;0.0
(2, 3, 4, 5);4;138;f2;0.0
(2, 3, 4, 5);4;139;f2;0.0
(2, 3, 4, 5);4;140;f2;0.0
(2, 3, 4, 5);4;141;f2;0.0
(2, 3, 4, 5);4;142;f2;0.0
(2, 3, 4, 5);4;143;f2;0.0
(2, 3, 4, 5);4;144;f2;0.0
(2, 3, 4, 5);4;145;f2;0.0
(2, 3, 4, 5);4;146;f2;0.001
(2, 3, 4, 5);4;147;f2;0.001
(2, 3, 4, 5);4;148;f2;0.002
(2, 3, 4, 5);4;149;f2;0.004
(2, 3, 4, 5);4;150;f2;0.006
(2, 3, 4, 5);4;151;f2;0.013
(2, 3, 4, 5);4;152;f2;0.021
(2, 3, 4, 5);4;153;f2;0.03
(2, 3, 4, 5);4;154;f2;0.047
(2, 3, 4, 5);4;155;f2;0.071
(2, 3, 4, 5);4;156;f2;0.117
(2, 3, 4, 5);4;157;f2;0.184
(2, 3, 4, 5);4;158;f2;0.338
(2, 3, 4, 5);4;159;f2;0.521
(2, 3, 4, 5);4;0;f3;0.57
(2, 3, 4, 5);4;1;f3;0.57
(2, 3, 4, 5);4;2;f3;0.57
(2, 3, 4, 5);4;3;f3;0.57
(2, 3, 4, 5);4;4;f3;0.57
(2, 3, 4, 5);4;5;f3;0.57
(2, 3, 4, 5);4;6;f3;0.57
(2, 3, 4, 5);4;7;f3;0.57
(2, 3, 4, 5);4;8;f3;0.57
(2, 3, 4, 5);4;9;f3;0.57
(2, 3, 4, 5);4;10;f3;0.57
(2, 3, 4, 5);4;11;f3;0.57
(2, 3, 4, 5);4;12;f3;0.57
(2, 3, 4, 5);4;13;f3;0.57
(2, 3, 4, 5);4;14;f3;0.57
(2, 3, 4, 5);4;15;f3;0.57
(2, 3, 4, 5);4;16;f3;0.57
(2, 3, 4, 5);4;17;f3;0.57
(2, 3, 4, 5);4;18;f3;0.57
(2, 3, 4, 5);4;19;f3;0.57
(2, 3, 4, 5);4;20;f3;0.57
(2, 3, 4, 5);4;21;f3;0.57
(2, 3, 4, 5);4;22;f3;0.57
(2, 3, 4, 5);4;23;f3;0.57
(2, 3, 4, 5);4;24;f3;0.57
(2, 3, 4, 5);4;25;f3;0.57
(2, 3, 4, 5);4;26;f3;0.57
(2, 3, 4, 5);4;27;f3;0.57
(2, 3, 4, 5);4;28;f3;0.57
(2, 3, 4, 5);4;29;f3;0.57
(2, 3, 4, 5);4;30;f3;0.57
(2, 3, 4, 5);4;31;f3;0.57
(2, 3, 4, 5);4;32;f3;0.57
(2, 3, 4, 5);4;33;f3;0.57
(2, 3, 4, 5);4;34;f3;0.57
(2, 3, 4, 5);4;35;f3;0.57
(2, 3, 4, 5);4;36;f3;0.57
(2, 3, 4, 5);4;37;f3;0.57
(2, 3, 4, 5);4;38;f3;0.57
(2, 3, 4, 5);4;39;f3;0.57
(2, 3, 4, 5);4;40;f3;0.57
(2, 3, 4, 5);4;41;f3;0.57
(2, 3, 4, 5);4;42;f3;0.57
(2, 3, 4, 5);4;43;f3;0.57
(2, 3, 4, 5);4;44;f3;0.57
(2, 3, 4, 5);4;45;f3;0.57
(2, 3, 4, 5);4;46;f3;0.57
(2, 3, 4, 5);4;47;f3;0.57
(2, 3, 4, 5);4;48;f3;0.57
(2, 3, 4, 5);4;49;f3;0.57
(2, 3, 4, 5);4;50;f3;0.57
(2, 3, 4, 5);4;51;f3;0.57
(2, 3, 4, 5);4;52;f3;0.57
(2, 3, 4, 5);4;53;f3;0.57
(2, 3, 4, 5);4;54;f3;0.57
(2, 3, 4, 5);4;55;f3;0.57
(2, 3, 4, 5);4;56;f3;0.57
(2, 3, 4, 5);4;57;f3;0.57
(2, 3, 4, 5);4;58;f3;0.57
(2, 3, 4, 5);4;59;f3;0.57
(2, 3, 4, 5);4;60;f3;0.57
(2, 3, 4, 5);4;61;f3;0.57
(2, 3, 4, 5);4;62;f3;0.57
(2, 3, 4, 5);4;63;f3;0.57
(2, 3, 4, 5);4;64;f3;0.57
(2, 3, 4, 5);4;65;f3;0.57
(2, 3, 4, 5);4;66;f3;0.57
(2, 3, 4, 5);4;67;f3;0.57
(2, 3, 4, 5);4;68;f3;0.57
(2, 3, 4, 5);4;69;f3;0.57
(2, 3, 4, 5);4;70;f3;0.57
(2, 3, 4, 5);4;71;f3;0.57
(2, 3, 4, 5);4;72;f3;0.57
(2, 3, 4, 5);4;73;f3;0.57
(2, 3, 4, 5);4;74;f3;0.57
(2, 3, 4, 5);4;75;f3;0.57
(2, 3, 4, 5);4;76;f3;0.57
(2, 3, 4, 5);4;77;f3;0.57
(2, 3, 4, 5);4;78;f3;0.57
(2, 3, 4, 5);4;79;f3;0.57
(2, 3, 4, 5);4;80;f3;0.57
(2, 3, 4, 5);4;81;f3;0.57
(2, 3, 4, 5);4;82;f3;0.57
(2, 3, 4, 5);4;83;f3;0.57
(2, 3, 4, 5);4;84;f3;0.57
(2, 3, 4, 5);4;85;f3;0.57
(2, 3, 4, 5);4;86;f3;0.57
(2, 3, 4, 5);4;87;f3;0.57
(2, 3, 4, 5);4;88;f3;0.57
(2, 3, 4, 5);4;89;f3;0.57
(2, 3, 4, 5);4;90;f3;0.57
(2, 3, 4, 5);4;91;f3;0.57
(2, 3, 4, 5);4;92;f3;0.57
(2, 3, 4, 5);4;93;f3;0.57
(2, 3, 4, 5);4;94;f3;0.57
(2, 3, 4, 5);4;95;f3;0.57
(2, 3, 4, 5);4;96;f3;0.581
(2, 3, 4, 5);4;97;f3;0.581
(2, 3, 4, 5);4;98;f3;0.581
(2, 3, 4, 5);4;99;f3;0.581
(2, 3, 4, 5);4;100;f3;0.581
(2, 3, 4, 5);4;101;f3;0.581
(2, 3, 4, 5);4;102;f3;0.581
(2, 3, 4, 5);4;103;f3;0.582
(2, 3, 4, 5);4;104;f3;0.582
(2, 3, 4, 5);4;105;f3;0.582
(2, 3, 4, 5);4;106;f3;0.582
(2, 3, 4, 5);4;107;f3;0.582
(2, 3, 4, 5);4;108;f3;0.582
(2, 3, 4, 5);4;109;f3;0.582
(2, 3, 4, 5);4;110;f3;0.597
(2, 3, 4, 5);4;111;f3;0.597
(2, 3, 4, 5);4;112;f3;0.597
(2, 3, 4, 5);4;113;f3;0.603
(2, 3, 4, 5);4;114;f3;0.603
(2, 3, 4, 5);4;115;f3;0.603
(2, 3, 4, 5);4;116;f3;0.603
(2, 3, 4, 5);4;117;f3;0.603
(2, 3, 4, 5);4;118;f3;0.603
(2, 3, 4, 5);4;119;f3;0.603
(2, 3, 4, 5);4;120;f3;0.603
(2, 3, 4, 5);4;121;f3;0.603
(2, 3, 4, 5);4;122;f3;0.603
(2, 3, 4, 5);4;123;f3;0.603
(2, 3, 4, 5);4;124;f3;0.603
(2, 3, 4, 5);4;125;f3;0.611
(2, 3, 4, 5);4;126;f3;0.611
(2, 3, 4, 5);4;127;f3;0.611
(2, 3, 4, 5);4;128;f3;0.611
(2, 3, 4, 5);4;129;f3;0.611
(2, 3, 4, 5);4;130;f3;0.611
(2, 3, 4, 5);4;131;f3;0.611
(2, 3, 4, 5);4;132;f3;0.611
(2, 3, 4, 5);4;133;f3;0.611
(2, 3, 4, 5);4;134;f3;0.611
(2, 3, 4, 5);4;135;f3;0.612
(2, 3, 4, 5);4;136;f3;0.612
(2, 3, 4, 5);4;137;f3;0.612
(2, 3, 4, 5);4;138;f3;0.612
(2, 3, 4, 5);4;139;f3;0.635
(2, 3, 4, 5);4;140;f3;0.635
(2, 3, 4, 5);4;141;f3;0.635
(2, 3, 4, 5);4;142;f3;0.635
(2, 3, 4, 5);4;143;f3;0.644
(2, 3, 4, 5);4;144;f3;0.644
(2, 3, 4, 5);4;145;f3;0.644
(2, 3, 4, 5);4;146;f3;0.644
(2, 3, 4, 5);4;147;f3;0.644
(2, 3, 4, 5);4;148;f3;0.644
(2, 3, 4, 5);4;149;f3;0.681
(2, 3, 4, 5);4;150;f3;0.681
(2, 3, 4, 5);4;151;f3;0.681
(2, 3, 4, 5);4;152;f3;0.681
(2, 3, 4, 5);4;153;f3;0.699
(2, 3, 4, 5);4;154;f3;0.7
(2, 3, 4, 5);4;155;f3;0.7
(2, 3, 4, 5);4;156;f3;0.707
(2, 3, 4, 5);4;157;f3;0.707
(2, 3, 4, 5);4;158;f3;0.729
(2, 3, 4, 5);4;159;f3;0.775
(2, 3, 4, 5);4;0;f4;0.0
(2, 3, 4, 5);4;1;f4;0.0
(2, 3, 4, 5);4;2;f4;0.0
(2, 3, 4, 5);4;3;f4;0.0
(2, 3, 4, 5);4;4;f4;0.0
(2, 3, 4, 5);4;5;f4;0.0
(2, 3, 4, 5);4;6;f4;0.0
(2, 3, 4, 5);4;7;f4;0.0
(2, 3, 4, 5);4;8;f4;0.0
(2, 3, 4, 5);4;9;f4;0.0
(2, 3, 4, 5);4;10;f4;0.0
